ABV,Appellation,Country,Id,Name,Producer,Region,Retail,Upc,Varietal,Vintage,color,image_url,professional_ratings,reference_url,volume_ml
13.8,LOIRE VALLEY,France,10069761,BOISSON BLANCHE SAUVIGNON BLANC,AXR,Loire Valley,13.99,815834010787,Sauvignon Blanc,2022,white,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/yurgncir3r1gdotjnnrn.jpg","[{""source"": ""James Suckling"", ""score"": 92, ""max_score"": 100, ""note"": ""A bright and vivid white with so much energy and brightness with lime, mango and sliced green pineapple. Tangy, crunchy, and crisp.""}, {""source"": ""Jeb Dunnuck"", ""score"": 91, ""max_score"": 100, ""note"": ""The 2022 Sauvignon Blanc Napa Valley, which sees a good bit of barrel fermentation, offers a medium-bodied, supple, forward style with plenty of classic citrus, apple, and musky aromas and flavors.""}]",https://www.wine.com/product/axr-sauvignon-blanc-2022/1259073,750
12,,France,10069769,Nicolas Feuillatte Champagne Brut Rose,Champagne Nicolas Feuillatte,Champagne,59.99,88586003998,Sparkling Blend,,rose,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/hrqmptgunevxlw3dckvc.jpg","[{""source"": ""Tasting Panel"", ""score"": 92, ""max_score"": 100, ""note"": ""A young and progressive Champagne brand based on a cooperative model. Pink color; deep orange/cherry nose; dense and juicy with ripe berry fruit and sweet notes of vanilla.""}, {""source"": ""Wine Spectator"", ""score"": 91, ""max_score"": 100, ""note"": ""A harmonious ros\u00e9 Champagne that's crisp and lacy in texture, with juicy raspberry and white cherry fruit flavors accented by hints of candied pink grapefruit zest, chalk and apple blossom. A crowd-pleaser.""}, {""source"": ""James Suckling"", ""score"": 91, ""max_score"": 100, ""note"": ""A heady mix of raspberry and blueberry fruits on the nose of this deeper colored ros\u00e9 Champagne. This has a crisp, lively lemon and red berry flavored palate, crunchy through the finish.""}]",https://www.wine.com/product/nicolas-feuillatte-brut-rose/12930,750
,CHASSAGNE-MONTRACHET,France,10069783,Ramonet Chassagne-Montrachet 1er Cru Boudriotte,Domaine Jean-Claude Ramonet,Burgundy,199.99,,Chardonnay,,red,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/rnyvrlndt7avtp4ai2dt.jpg","[{""source"": ""Wine Spectator"", ""score"": 94, ""max_score"": 100, ""note"": ""Black cherry, blackberry, violet, smoke and toasty oak flavors highlight this suave, silky red. Almost seamless from start to finish, with just a dusting of tannins to distract from the smooth balance and texture. Very fresh and bursting with fruit and spice notes on the finish. Best from 2026 through 2043.""}]",https://www.wine.com/product/domaine-jean-claude-ramonet-chassagne-montrachet-clos-de-la-boudriotte-premier-cru-2020/1889317,750
13.8,,United States,10069791,MASSICAN SAUVIGNON BLANC CALIFORNIA,Massican,California,29.99,,Sake Blend,2024,white,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/aqrosrhqpsiq3edmd3lz.jpg","[{""source"": ""Vinous"", ""score"": 94, ""max_score"": 100, ""note"": ""The 2024 Sauvignon Blanc is one of the best wines I have tasted from Massican. Soaring varietal notes make a strong first impression. Deep and heady, the 2024 is a wine of dimension, complexity and class. Tangerine oil, sage, mint, tomato leaf and dried flowers stain the palate. This is so impressive.""}, {""source"": ""James Suckling"", ""score"": 93, ""max_score"": 100, ""note"": ""An unabashed, herbaceous and tangy citrus white that goes all out on the gooseberry, lemongrass and lemon zest flavors on a medium body. Crisp, tangy, bright, minerally and fresh.""}]",https://www.wine.com/product/massican-sauvignon-blanc-2024/3115162,750
12.5,FRANCIACORTA,Italy,10069796,CASTEL FAGLIA FRANCIACORTA MONOGRAM,Monogram,Lombardy,39.99,89744761835,White Blend,,sparkling,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/rmnfgzlub6zhiwmsthtu.jpg","[{""source"": ""James Suckling"", ""score"": 94, ""max_score"": 100, ""note"": ""Acacia and white lime-flowers, chalky minerality, yellow plums and pastry notes. Multifaceted, detailed and complex. Medium-bodied with a tightly knit structure, this has good mousse and weight, grapefruit and zesty, long acidity. Silky finish. Disgorged October 2023.""}, {""source"": ""Wine Enthusiast"", ""score"": 90, ""max_score"": 100, ""note"": ""This wine opens with aromas of mixed citrus, orchard fruit, roasted nuts and pastry dough. The rounded palate shows flavors of apricot and honey finishing with a sea-salt note and crisp acidity.""}]",https://www.wine.com/product/monogram-franciacorta-cuvee-saten-brut/1805603,750
11,,Italy,10069817,Villa Sandi Il Fresco Spumante Prosecco,Villa Sandi,Prosecco,22.99,850651005028,,,sparkling,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/fsuhbcu6yg9l68q6otd9.jpg","[{""source"": ""Wilfred Wong of Wine.com"", ""score"": 89, ""max_score"": 100, ""note"": ""COMMENTARY: The Villa Sandi Il Fresco Prosecco is bright and lively. TASTING NOTES: This wine exhibits pleasing aromas and flavors of ripe apples and floral notes. Serve it with light hors d'oeurves or by itself as an aperitif. (Tasted: February 3, 2022, San Francisco, CA)""}, {""source"": ""Wine & Spirits"", ""score"": 89, ""max_score"": 100, ""note"": ""Supple bubbles keep this wine lively, zipping away the sweetness and bringing out lemon-lime and green-apple flavors. A clean, pleasantly sweet sparkler for grilled prawns with fruit salsa.""}]",https://www.wine.com/product/villa-sandi-il-fresco-prosecco/105669,750
14.5,BRUNELLO DI MONTALCINO,Italy,10069827,COL D'ORCIA BRUNELLO DI MONTALCINO,Col d'Orcia,Tuscany,75.99,86785782638,Sangiovese,2019,red,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/vuq1vr3hennmjpk0uxq1.jpg","[{""source"": ""Wine Enthusiast"", ""score"": 95, ""max_score"": 100, ""note"": ""A benchmark Brunello from the dark cherry, vanilla, hazelnut, orange peel and sage on the nose to the cherries and strawberries made lively with citrus and flinty earth on the palate, before an indulgent salted hazelnut finish. Tannins persuade rather than insist. Rigorously itself and marvelously convivial.""}, {""source"": ""Robert Parker's Wine Advocate"", ""score"": 94, ""max_score"": 100, ""note"": ""The certified organic Col d'Orcia 2019 Brunello di Montalcino shows ripe fruit, blackberry, earthy notes, licorice and, generally speaking, a much bigger and riper fruit profile compared to its peers. It offers full-bodied Brunello opulence to enjoy over the near or medium term, and the wine delivers dried fruit flavors of prune and fig to close. The tannins are velvety and add to the richness of the rather upfront and immediate mouthfeel.""}, {""source"": ""Wine Spectator"", ""score"": 94, ""max_score"": 100, ""note"": ""This tightly packed version is resonant and persistent, with fine integration of all its components, despite being compact and austere today, revealing cherry, raspberry, rose, earth and mineral flavors. Give this the benefit of the doubt. Best from 2026 through 2042.""}, {""source"": ""Jeb Dunnuck"", ""score"": 94, ""max_score"": 100, ""note"": ""The 2019 Brunello Di Montalcino pours a magenta/ruby color and is highly expressive with aromas of mixed berries, herbes de Provence, sweet tobacco, and candied violets. This full-bodied Brunello is flush with sweet tannins, a richly textured mid-palate, and an impressive finish. It retains very nice purity and has the potential to age over the next 15-20 years.""}, {""source"": ""Decanter"", ""score"": 94, ""max_score"": 100, ""note"": ""Quite a departure for this estate, the 2019 is immediately inviting and expressive. It seduces with dulcet tones of red rose, cherry, and sweet thyme. Expansive and capacious, the palate unfolds fluidly with layers of luscious red plum and pomegranate. Hibiscus, rose water and orange are tucked in every crevasse. A brilliant demonstration Sangiovese\u2019s tasty succulence. Deceptively gentle to begin, fine sandy tannins build in an ageworthy crescendo. At the vintage\u2019s pre-release tasting late 2023, Col d\u2019Orcia celebrated its 50th anniversary. Kudos to the Marone Cinzano family who continue to elevate the denomination through ongoing research and development, encouraging biodiversity and embracing large scale organic cultivation.""}, {""source"": ""James Suckling"", ""score"": 93, ""max_score"": 100, ""note"": ""Pure and refined wine with lively raspberries, red cherries, rose hips and a touch of citrus blossom. Medium- to full-bodied with firm yet silky tannins. Excellent acidity backbone.""}, {""source"": ""Vinous"", ""score"": 93, ""max_score"": 100, ""note"": ""Depths of dried black cherry come together with cedar shavings and worn leather as the darkly alluring 2019 Brunello di Montalcino slowly evolves in the glass. This is surprisingly juicy and energetic, with a pure blend of red fruits and inner florals coasting along a fresh acidity stream. Fine tannins settle in through the finish as the 2019 takes on a youthful tension, puckering the cheeks as tart cranberry notes fade through the youthfully chewy finale.""}]",https://www.wine.com/product/col-dorcia-brunello-di-montalcino-2019/1917174,750
13.5,,France,10069854,MOUTON CADET X NATHAN SAUVIGNON BLANC,Mouton Cadet,Bordeaux,19.99,878448004894,Savatino,2023,white,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/ypzcaheb1vffp5rmw0pe.jpg","[{""source"": ""Wine Enthusiast"", ""score"": 90, ""max_score"": 100, ""note"": ""Named after one of the current younger generation of Rothschilds, this crisply bright wine is finely textured. An aroma of green citrus highlights the wine's fruity pink-grapefruit acidity and fresh aftertaste. Best Buy""}, {""source"": ""Decanter"", ""score"": 90, ""max_score"": 100, ""note"": ""Lovely nose with aromas of almond blossom, linden tree, fresh cut red apple and pure lemon. Attractive richness, well-defined finish.""}]",https://www.wine.com/product/mouton-cadet-by-nathan-sauvignon-blanc-2023/1875912,750
12.5,,France,10069855,MOUTON CADET X MATHILDE ROSE,Mouton Cadet,Bordeaux,19.99,878448004665,Savatino,2023,rose,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/dwkiaiop631ggde9vdnf.jpg","[{""source"": ""Decanter"", ""score"": 91, ""max_score"": 100, ""note"": ""Very promising nose, displaying scents of dried thyme, tomato leaf, white peaches, raspberry and orange zest. Vibrant, with some weight.""}]",https://www.wine.com/product/mouton-cadet-by-mathilde-rose-2023/1875913,750
14.3,,United States,10069856,SEGAL'S FUSION SAUVIGNON BLANC,AXR,Napa Valley,17.99,87752011362,,2023,white,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/nyshsc5x1kjlcxqr2sq1.jpg","[{""source"": ""James Suckling"", ""score"": 92, ""max_score"": 100, ""note"": ""Reduced aromas of lemon confit, grapefruit curd, apple blossoms and jalapenos. The palate is vibrant, with underlying power carried by a generous mouthfeel and bright acidity. Well balanced and fresh.""}, {""source"": ""Wilfred Wong of Wine.com"", ""score"": 91, ""max_score"": 100, ""note"": ""COMMENTARY: The 2023 AXR Sauvignon Blanc is active and delicious. TASTING NOTES: This wine shows aromas and flavors of Meyer lemons, sandalwood, and oaky notes. Try it with pan-fried Petrale. (Tasted: June 12, 2024, San Francisco, CA)""}, {""source"": ""Robert Parker's Wine Advocate"", ""score"": 90, ""max_score"": 100, ""note"": ""Winemaker Jean Hoefliger threw a few tricks at AXR's 2023 Sauvignon Blanc, including 65% barrel fermentation, 14 hours of skin contact for 30% of the blend and a couple of different yeasts meant to accentuate different characters. The result is reasonably complex, offering up hints of green onion, lime and boxwood alongside fig and melon on the nose. In the mouth, it's medium-bodied, plump and appealing, turning zesty and refreshing on the finish.""}]",https://www.wine.com/product/axr-sauvignon-blanc-2023/1951845,750
13.5,,United States,10069868,BELLISIMA ROSE WINE,Wine By Joe,Willamette Valley,18.99,851031004952,,2022,rose,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/tqmoweuls1i3yosvbzg7.jpg","[{""source"": ""Wine Enthusiast"", ""score"": 91, ""max_score"": 100, ""note"": ""This pink wine's aromatics form a pretty perfume of tart red raspberries and a hint of guava and lemon peel. There's a hint of sweetness on the palate with flavors of strawberries, red cherries and chrysanthemum tea, with a slice of brisk lemony acidity. Best Buy""}]",https://www.wine.com/product/wine-by-joe-rose-2022/1987041,750
14,,United States,10069929,J LOHR,J. Lohr Vineyards & Wines,Central Coast,16.99,89121018521,Riesling,2023,white,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/z3pwgqlznmz3ovxcd5u6.jpg","[{""source"": ""James Suckling"", ""score"": 91, ""max_score"": 100, ""note"": ""This full-bodied, round and buttery chardonnay has notes of baked apples, toast and brown butter. Ripe, soft and generous.""}, {""source"": ""Wine Spectator"", ""score"": 89, ""max_score"": 100, ""note"": ""An expressive version, with touches of salted Marcona almond, butterscotch, white peach, tangerine and orange zest to complement the lemon curd and ripe, salted melon flavors. Appealing and juicy on the finish.""}]",https://www.wine.com/product/j-lohr-estates-riverstone-chardonnay-2023/2575545,750
